Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Max,Mean,SD,CV
191,77056.0,79755.0,126594.0,79139.0,79813.0,90444.0,81090.0,77900.0,78040.0,123374.0,80757.0,80528.0,82793.0,82754.0,78450.0,88319.0,76616.0,91640.0,110038.0,104811.0,89662.0,99738.0,81702.0,77312.0,83731.0,100178.0,120802.0,81768.0,79688.0,75667.0,82589.0,111018.0,82653.0,80296.0,80751.0,79724.0,126594.0,88255.27777777778,14001.107560576753,0.1586432892526928
192,78515.0,82482.0,120007.0,78691.0,77565.0,98345.0,77485.0,81989.0,82702.0,117091.0,76948.0,78152.0,89096.0,81960.0,79890.0,103482.0,82797.0,87409.0,103302.0,90751.0,87293.0,103840.0,88069.0,76405.0,84596.0,91101.0,117366.0,82932.0,78945.0,76761.0,86934.0,107847.0,81403.0,79412.0,81244.0,80065.0,120007.0,88135.33333333333,12274.149909464197,0.13926480385616286
193,80073.0,85633.0,109424.0,84915.0,78540.0,107649.0,77735.0,78377.0,78779.0,104343.0,77752.0,78727.0,88191.0,80235.0,78452.0,94102.0,82091.0,87675.0,93695.0,92867.0,93821.0,107086.0,94087.0,81806.0,81147.0,89214.0,106270.0,81447.0,76763.0,81121.0,92360.0,99049.0,86828.0,77785.0,83051.0,80321.0,109424.0,87539.19444444444,9758.842778672994,0.11147969593056183
194,76405.0,94423.0,99701.0,84720.0,78565.0,114242.0,77435.0,86853.0,85731.0,93062.0,77256.0,76507.0,91719.0,78747.0,79819.0,93163.0,85203.0,80339.0,87574.0,88334.0,87197.0,106162.0,97406.0,94063.0,78175.0,81059.0,98132.0,79794.0,77822.0,75572.0,96000.0,102100.0,87596.0,78746.0,80829.0,75307.0,114242.0,86826.61111111111,9562.90467634,0.11013794681105832
195,76317.0,103078.0,88635.0,82098.0,77512.0,118396.0,73524.0,76869.0,82028.0,84346.0,76965.0,77470.0,94895.0,76944.0,81611.0,90966.0,91439.0,78646.0,88296.0,89323.0,91405.0,103453.0,101477.0,95342.0,76552.0,78264.0,92046.0,78565.0,72592.0,73169.0,98497.0,105682.0,86649.0,77404.0,76430.0,78996.0,118396.0,85996.69444444444,10866.095217130527,0.1263548010458732
196,77003.0,107519.0,82448.0,86318.0,79882.0,116232.0,72576.0,73445.0,76278.0,79312.0,74835.0,75412.0,95919.0,74488.0,83239.0,94222.0,91126.0,74523.0,74263.0,89880.0,91373.0,100314.0,102961.0,100284.0,75554.0,76035.0,85049.0,76242.0,70893.0,78006.0,99479.0,104128.0,91038.0,75774.0,74236.0,79564.0,116232.0,84995.83333333333,11719.917084699115,0.13788813668943514
197,76835.0,111973.0,76065.0,84972.0,84166.0,108869.0,71453.0,72446.0,79557.0,77406.0,73843.0,73855.0,94064.0,73929.0,85530.0,97891.0,94636.0,74423.0,74607.0,90676.0,88835.0,94811.0,104174.0,103148.0,73122.0,74277.0,83941.0,74322.0,71917.0,73800.0,98691.0,98026.0,85781.0,78569.0,73730.0,78877.0,111973.0,84256.02777777778,11615.547799982263,0.13786014017439618
198,84603.0,107299.0,73201.0,82309.0,91665.0,104846.0,77290.0,79010.0,87106.0,79631.0,73010.0,73075.0,95258.0,73134.0,89080.0,94408.0,85914.0,73312.0,82381.0,95152.0,94535.0,89432.0,105740.0,107018.0,75290.0,73947.0,88959.0,76819.0,76481.0,78649.0,104115.0,96023.0,94614.0,87342.0,80159.0,82871.0,107299.0,86491.05555555556,10626.810938335913,0.12286601048024004
199,84805.0,105137.0,69482.0,84836.0,100178.0,92907.0,76046.0,70252.0,83173.0,75818.0,69670.0,68503.0,93574.0,67221.0,89511.0,92937.0,90880.0,76933.0,88704.0,81824.0,89810.0,83877.0,99872.0,103804.0,69307.0,69765.0,79436.0,69832.0,68485.0,71096.0,99038.0,94120.0,89227.0,86658.0,87181.0,81036.0,105137.0,83470.41666666667,11142.8726207857,0.13349487238435612
200,92366.0,94838.0,69554.0,83828.0,107461.0,86815.0,80943.0,71591.0,84479.0,75362.0,69317.0,69990.0,94265.0,72268.0,91990.0,84623.0,96887.0,84939.0,91739.0,69588.0,84731.0,78345.0,93765.0,106192.0,68725.0,69779.0,77425.0,69986.0,68738.0,71017.0,94582.0,96291.0,85105.0,91917.0,87393.0,84806.0,107461.0,83378.88888888889,11015.890968096392,0.1321184668552758
201,98192.0,89816.0,70763.0,71075.0,111489.0,78948.0,82218.0,74544.0,84770.0,74352.0,69034.0,69672.0,92770.0,77129.0,91880.0,87176.0,96741.0,82961.0,95161.0,78772.0,83548.0,73686.0,90615.0,106760.0,68424.0,68389.0,76417.0,69426.0,68549.0,69915.0,92401.0,84076.0,86685.0,91363.0,100172.0,84215.0,111489.0,83114.0,11441.7147413411,0.13766290566380032
202,105525.0,81163.0,77235.0,70945.0,113676.0,74259.0,81690.0,80259.0,87875.0,74171.0,70460.0,69755.0,91332.0,72185.0,95864.0,89765.0,94404.0,84205.0,99042.0,87248.0,71001.0,70644.0,83809.0,104926.0,69390.0,70737.0,75420.0,70195.0,69211.0,68169.0,88353.0,78620.0,94036.0,95261.0,102137.0,84364.0,113676.0,83259.19444444444,12231.2231032338,0.146905374053255
203,111610.0,73583.0,74069.0,79261.0,113104.0,73985.0,83793.0,75233.0,89506.0,73308.0,73236.0,72151.0,92088.0,71575.0,97729.0,87198.0,101487.0,91150.0,103159.0,93899.0,75265.0,69935.0,77751.0,97103.0,73392.0,72362.0,75626.0,72136.0,72508.0,72572.0,82414.0,72817.0,87019.0,97758.0,99960.0,89045.0,113104.0,83855.19444444444,12325.793375004405,0.1469890262215117
204,114915.0,70237.0,81734.0,90740.0,105167.0,73106.0,82865.0,83093.0,90132.0,73327.0,72430.0,73203.0,91221.0,72349.0,99786.0,73813.0,94977.0,92806.0,105299.0,98650.0,86103.0,82956.0,73383.0,93527.0,69736.0,72465.0,74940.0,73658.0,72947.0,73933.0,78227.0,75110.0,89844.0,99168.0,102746.0,91579.0,114915.0,84727.0,12131.402469990388,0.14318224969596927
205,112104.0,80053.0,78805.0,100569.0,101416.0,73454.0,88006.0,72126.0,91174.0,74602.0,73947.0,75301.0,87561.0,73810.0,99553.0,73556.0,91870.0,92737.0,101649.0,104190.0,95005.0,90264.0,73507.0,87933.0,71505.0,74751.0,76460.0,74557.0,73950.0,77887.0,76271.0,77750.0,90096.0,99790.0,100419.0,91013.0,112104.0,85490.02777777778,11493.988200325784,0.13444829179612833
206,105267.0,87636.0,77719.0,108926.0,90496.0,73888.0,80053.0,76966.0,84100.0,78236.0,73211.0,81272.0,83825.0,77417.0,97777.0,74407.0,97672.0,96148.0,104452.0,109008.0,98377.0,91242.0,72646.0,83773.0,76405.0,76514.0,78670.0,77934.0,76519.0,87775.0,75954.0,80954.0,90983.0,98762.0,94993.0,90706.0,109008.0,86407.86111111111,10712.49623662005,0.12397594499932067
207,103630.0,92136.0,78132.0,112588.0,82610.0,77776.0,85414.0,77061.0,88308.0,80928.0,79060.0,93778.0,82915.0,86512.0,94404.0,82641.0,100577.0,90372.0,100596.0,112292.0,107742.0,92748.0,78392.0,83522.0,77627.0,73686.0,85332.0,86890.0,83721.0,103294.0,84352.0,82656.0,100472.0,96425.0,100515.0,87919.0,112588.0,89639.52777777778,10305.12315546148,0.11496181886420186
208,88577.0,97978.0,77235.0,115383.0,78252.0,73673.0,80758.0,72599.0,79315.0,79368.0,75821.0,111175.0,80877.0,77245.0,88597.0,84149.0,100506.0,95626.0,91546.0,110914.0,110235.0,96814.0,82161.0,79704.0,74553.0,77155.0,81686.0,81380.0,85699.0,109579.0,81871.0,81345.0,84064.0,89986.0,102648.0,82821.0,115383.0,87813.75,12011.749750822688,0.13678666212093993
209,79209.0,92090.0,77677.0,114170.0,78269.0,78694.0,78992.0,77957.0,76558.0,77303.0,76954.0,115657.0,77823.0,81338.0,84971.0,86786.0,102562.0,98583.0,86640.0,104787.0,117594.0,103291.0,86432.0,79214.0,77544.0,76202.0,80518.0,88118.0,96149.0,112960.0,78730.0,82106.0,76874.0,85570.0,103668.0,80266.0,117594.0,88118.22222222222,12786.360174270583,0.14510460891987942
210,78204.0,90784.0,77516.0,100757.0,78971.0,77227.0,83057.0,76679.0,80864.0,78377.0,79150.0,122782.0,79989.0,82321.0,82905.0,92691.0,91038.0,96434.0,82930.0,94445.0,114548.0,101002.0,83717.0,79698.0,76222.0,77033.0,80950.0,93763.0,103514.0,109863.0,81889.0,81312.0,79344.0,81186.0,109736.0,83566.0,122782.0,87901.77777777778,11980.396281497886,0.13629299184124827
211,77393.0,87603.0,77937.0,89655.0,76135.0,76276.0,82334.0,75657.0,97178.0,79418.0,78818.0,121480.0,79145.0,84336.0,81020.0,94382.0,93040.0,90744.0,81914.0,86815.0,102526.0,91735.0,89160.0,81155.0,76656.0,78359.0,82487.0,101162.0,103985.0,104006.0,80394.0,81260.0,79149.0,80769.0,108220.0,85731.0,121480.0,87167.61111111111,10708.52827650772,0.12284985374737112
212,75148.0,89994.0,78917.0,78540.0,75683.0,74837.0,80933.0,76951.0,107278.0,76694.0,86707.0,116660.0,75453.0,84796.0,79326.0,96207.0,94517.0,91440.0,77833.0,83541.0,94349.0,96064.0,85106.0,78319.0,76871.0,79242.0,81377.0,105590.0,104319.0,102292.0,82522.0,77009.0,84235.0,77875.0,103769.0,85808.0,116660.0,86561.16666666667,10963.054697736188,0.12665095815948477
213,70867.0,85787.0,79142.0,72023.0,71455.0,73657.0,80529.0,78450.0,112719.0,73004.0,94964.0,112989.0,73521.0,84809.0,75702.0,97277.0,94118.0,94310.0,74179.0,79835.0,88059.0,96864.0,86634.0,74275.0,78312.0,79771.0,85323.0,109152.0,103189.0,96262.0,86061.0,73560.0,86444.0,72730.0,101724.0,88419.0,112989.0,85725.44444444444,12011.14116246626,0.1401117397559863
214,69834.0,91100.0,79415.0,80216.0,69822.0,74396.0,82455.0,80497.0,118284.0,71373.0,104518.0,108762.0,71716.0,85957.0,73643.0,94224.0,92599.0,92832.0,71337.0,76464.0,80561.0,93362.0,83926.0,72464.0,71812.0,70249.0,87578.0,107482.0,101065.0,89006.0,88170.0,71103.0,89283.0,69225.0,106387.0,83300.0,118284.0,84844.91666666667,12969.522454103697,0.15286151443883828
215,68964.0,84446.0,75452.0,82950.0,70637.0,72720.0,80880.0,72241.0,117697.0,71687.0,113625.0,102537.0,75334.0,81734.0,72387.0,93728.0,83143.0,92070.0,70467.0,73862.0,75311.0,100377.0,89296.0,72485.0,70492.0,72136.0,90828.0,105810.0,99383.0,80033.0,88103.0,70815.0,89320.0,77810.0,105624.0,83909.0,117697.0,84119.25,13176.966170757129,0.156646263141399
216,70570.0,92148.0,84816.0,83153.0,70870.0,76894.0,84084.0,79755.0,117768.0,78148.0,115315.0,103206.0,78981.0,80151.0,75185.0,90247.0,76387.0,86648.0,74201.0,78047.0,76274.0,104603.0,88325.0,75924.0,74137.0,76438.0,99710.0,104879.0,95190.0,75499.0,93288.0,76250.0,91510.0,75574.0,103773.0,83618.0,117768.0,85876.83333333333,12368.263875967215,0.1440232877237037
217,68429.0,89546.0,82645.0,81847.0,72853.0,72298.0,81785.0,89407.0,105439.0,75163.0,116457.0,96944.0,83022.0,76925.0,71062.0,84815.0,80383.0,89402.0,73405.0,71389.0,72054.0,92317.0,79931.0,72537.0,70360.0,77032.0,102164.0,101509.0,88259.0,70422.0,90482.0,69756.0,90366.0,77858.0,104465.0,84532.0,116457.0,83535.0,11825.44384884653,0.14156274434484384
218,67445.0,88591.0,84219.0,76831.0,68262.0,77464.0,81228.0,98980.0,99905.0,82551.0,114286.0,97103.0,87677.0,74338.0,68845.0,82124.0,76369.0,89685.0,77957.0,70341.0,70373.0,87934.0,87558.0,72428.0,68936.0,85094.0,100231.0,99645.0,79151.0,69753.0,91032.0,67716.0,90960.0,79082.0,102122.0,84026.0,114286.0,83340.05555555556,11639.634680560794,0.13966434990917018
219,68314.0,84995.0,85062.0,81842.0,68792.0,68891.0,84462.0,108275.0,93447.0,89969.0,109553.0,94007.0,92338.0,72315.0,69058.0,76602.0,68700.0,89072.0,84594.0,68265.0,68089.0,96685.0,77124.0,72409.0,71709.0,92606.0,101767.0,94757.0,71196.0,72140.0,93147.0,70206.0,90948.0,84214.0,97462.0,83373.0,109553.0,83232.91666666667,12031.411363997251,0.1445511204681311
220,67612.0,90654.0,83204.0,84134.0,69634.0,67611.0,77374.0,113040.0,88390.0,100080.0,106485.0,96970.0,94912.0,70794.0,66436.0,71176.0,69803.0,90042.0,83402.0,66367.0,68653.0,91365.0,85390.0,72430.0,77832.0,95179.0,102391.0,91412.0,66352.0,72134.0,91817.0,65940.0,89991.0,79514.0,102218.0,85420.0,113040.0,83226.61111111111,13051.995705803805,0.1568247887491037
221,64330.0,86073.0,79571.0,87274.0,66449.0,75848.0,70151.0,117151.0,84724.0,110257.0,102057.0,95305.0,99271.0,69064.0,64406.0,65589.0,73014.0,90649.0,82264.0,64189.0,70463.0,98530.0,88501.0,75173.0,85377.0,98793.0,102433.0,86012.0,64827.0,78680.0,91232.0,64654.0,88161.0,78414.0,105367.0,83094.0,117151.0,83537.41666666667,14286.703589886569,0.1710216111529253
222,63171.0,89574.0,82012.0,88886.0,64744.0,65496.0,69645.0,119686.0,80687.0,116829.0,98891.0,94057.0,101575.0,67995.0,63311.0,73298.0,76864.0,89873.0,83350.0,68324.0,72785.0,105220.0,85185.0,79746.0,93485.0,101712.0,101336.0,78691.0,72320.0,82964.0,92855.0,65080.0,88041.0,77805.0,105325.0,75830.0,119686.0,84351.33333333333,14916.327971946266,0.17683571062239206
223,66025.0,91471.0,75722.0,90607.0,65118.0,67207.0,82468.0,112658.0,79035.0,122328.0,98905.0,92266.0,103944.0,67240.0,72895.0,82477.0,77554.0,88105.0,90310.0,78597.0,73501.0,98655.0,78758.0,84442.0,102792.0,101462.0,97777.0,75107.0,68982.0,80552.0,89233.0,66599.0,84595.0,76831.0,110078.0,67280.0,122328.0,85043.77777777778,14422.707139382504,0.16959156232534164
224,69814.0,91217.0,76475.0,87546.0,70425.0,77248.0,96770.0,104166.0,76220.0,121509.0,96446.0,89346.0,103366.0,70780.0,74681.0,88923.0,78066.0,83381.0,91333.0,80255.0,73809.0,95568.0,68624.0,92711.0,107829.0,99719.0,93659.0,72696.0,75424.0,84534.0,86676.0,70887.0,82249.0,79780.0,109450.0,68807.0,121509.0,85844.13888888889,13073.76379571948,0.15229652210317254
225,76431.0,102433.0,86968.0,97602.0,78895.0,94418.0,114590.0,97822.0,79910.0,115832.0,96471.0,89512.0,103841.0,77177.0,78421.0,93201.0,80926.0,75839.0,89823.0,81298.0,79561.0,79990.0,77647.0,104979.0,113309.0,98685.0,86229.0,77465.0,77410.0,92160.0,83363.0,77573.0,86425.0,87414.0,103687.0,79002.0,115832.0,89341.91666666667,11707.761771043173,0.1310444437265058
226,74045.0,98561.0,74009.0,96722.0,73150.0,112833.0,123661.0,90401.0,76788.0,111540.0,92151.0,84613.0,100089.0,77677.0,74220.0,89802.0,78142.0,75644.0,96722.0,83069.0,73501.0,75715.0,78653.0,111531.0,113157.0,90448.0,78101.0,76267.0,77216.0,99774.0,79018.0,76341.0,76717.0,76457.0,111476.0,78217.0,123661.0,87678.55555555556,14384.907946726751,0.16406415292291254
227,76698.0,109370.0,75599.0,98954.0,74770.0,123869.0,129101.0,83599.0,76316.0,104524.0,90714.0,83813.0,97057.0,75449.0,73837.0,78209.0,77350.0,76905.0,97589.0,86883.0,74978.0,76314.0,92044.0,114736.0,110862.0,80649.0,77071.0,76184.0,81831.0,87968.0,76367.0,76765.0,76659.0,75735.0,116202.0,82866.0,129101.0,87995.47222222222,15457.909155880383,0.17566709701657435
228,73549.0,112781.0,80788.0,89574.0,79627.0,129098.0,123365.0,81075.0,74892.0,97496.0,89842.0,81411.0,95270.0,77506.0,77248.0,74139.0,78006.0,79850.0,97742.0,83093.0,77066.0,80528.0,100947.0,111617.0,102264.0,76585.0,74529.0,74272.0,83101.0,88850.0,77438.0,81596.0,74918.0,82513.0,110628.0,88693.0,129098.0,87830.47222222222,14428.442669267515,0.1642760457072544
229,78274.0,94429.0,95321.0,89551.0,78380.0,119503.0,116258.0,79900.0,77609.0,94541.0,90212.0,81914.0,90059.0,76766.0,81997.0,76124.0,73847.0,84582.0,101715.0,86910.0,79542.0,90322.0,102440.0,107184.0,92608.0,81768.0,72890.0,72752.0,82859.0,87031.0,73077.0,79196.0,73876.0,79599.0,106735.0,94782.0,119503.0,87348.69444444444,12014.161391225505,0.13754254104927416
230,80012.0,97185.0,107861.0,89179.0,84182.0,111725.0,104448.0,78802.0,75208.0,90566.0,89242.0,81306.0,85659.0,76366.0,77499.0,74359.0,74111.0,88230.0,91240.0,78164.0,77535.0,96449.0,102379.0,103296.0,79437.0,78554.0,71868.0,72012.0,90324.0,89300.0,75067.0,79879.0,76403.0,86883.0,99577.0,102019.0,111725.0,86564.61111111111,11008.872417478595,0.12717520793050194
231,72945.0,94709.0,111373.0,89346.0,95154.0,108470.0,95877.0,77398.0,75413.0,92949.0,85818.0,79282.0,83676.0,77235.0,82052.0,77062.0,75774.0,89614.0,88811.0,75838.0,73216.0,101317.0,99599.0,99728.0,73586.0,88109.0,74263.0,73321.0,85478.0,88162.0,77797.0,76060.0,73038.0,81845.0,101000.0,100447.0,111373.0,85993.38888888889,10918.997159074479,0.1269748442311396
232,73997.0,86074.0,116746.0,92582.0,103923.0,99211.0,90227.0,75732.0,73851.0,89208.0,83903.0,76788.0,81579.0,75560.0,77941.0,78855.0,76682.0,89152.0,91680.0,75275.0,77706.0,99441.0,99193.0,94843.0,73523.0,86021.0,72752.0,73136.0,84450.0,87215.0,76185.0,75411.0,73829.0,80030.0,105389.0,102250.0,116746.0,85287.22222222222,11184.943607643841,0.13114442370394755
233,76906.0,75300.0,115238.0,100520.0,114300.0,95426.0,83834.0,75600.0,74943.0,87065.0,82289.0,75721.0,79685.0,77468.0,79018.0,81372.0,76083.0,88404.0,83356.0,75214.0,83900.0,99365.0,91682.0,86838.0,71741.0,86087.0,72882.0,73741.0,79665.0,91433.0,79632.0,75000.0,77464.0,79375.0,103610.0,103508.0,115238.0,84824.02777777778,11273.26486891814,0.13290178696125904
234,79588.0,82621.0,118604.0,84830.0,112353.0,93811.0,86523.0,82888.0,82162.0,90077.0,87085.0,84714.0,84826.0,81646.0,79825.0,86493.0,81749.0,88473.0,82450.0,84124.0,91050.0,94960.0,88885.0,83433.0,80695.0,92088.0,78648.0,80144.0,82161.0,103265.0,78310.0,80677.0,87340.0,81737.0,101593.0,105810.0,118604.0,87934.38888888889,9444.205914144684,0.1074005975759732
235,77853.0,85417.0,108333.0,76978.0,113726.0,87352.0,80972.0,79007.0,75722.0,86763.0,80885.0,78497.0,79988.0,79855.0,73949.0,84315.0,78602.0,87627.0,78952.0,83097.0,97314.0,96325.0,82929.0,79750.0,80321.0,94046.0,74569.0,76162.0,86682.0,89614.0,78202.0,80321.0,86210.0,86155.0,102252.0,101125.0,113726.0,85274.08333333333,9436.731388495231,0.11066353362729667
236,77660.0,94843.0,99123.0,77289.0,113576.0,88393.0,79524.0,75899.0,76410.0,87900.0,81646.0,78966.0,79032.0,83020.0,79282.0,85960.0,80857.0,85936.0,76478.0,90972.0,98156.0,91708.0,77678.0,75916.0,78406.0,86798.0,75495.0,75667.0,86392.0,87105.0,81624.0,88897.0,91281.0,82930.0,102564.0,97561.0,113576.0,85304.0,8815.927984178536,0.10334718165828725
237,79286.0,107726.0,90731.0,82071.0,110042.0,86341.0,79454.0,77045.0,77230.0,88184.0,79954.0,80177.0,79209.0,83651.0,75717.0,89002.0,81090.0,85436.0,80131.0,95293.0,100524.0,86017.0,79715.0,78526.0,74485.0,95883.0,79153.0,76232.0,82454.0,88808.0,80260.0,100321.0,94259.0,79736.0,88027.0,90840.0,110042.0,85639.16666666667,8799.49786604011,0.10275085814753891
238,76481.0,114214.0,85062.0,91809.0,104497.0,86680.0,78696.0,76488.0,77966.0,85011.0,80070.0,82718.0,78474.0,85355.0,77398.0,91283.0,78118.0,85683.0,83194.0,102780.0,102048.0,85311.0,76076.0,77576.0,77498.0,89605.0,80166.0,82235.0,89001.0,90383.0,81739.0,104509.0,94736.0,84610.0,79699.0,84868.0,114214.0,86167.69444444444,9276.48389393382,0.1076561692144928
239,78748.0,118064.0,83886.0,104050.0,98033.0,82536.0,78289.0,77337.0,79015.0,80880.0,80490.0,84913.0,78726.0,91997.0,78706.0,93495.0,74489.0,82986.0,95509.0,102858.0,102093.0,79232.0,84904.0,78027.0,72067.0,92709.0,78777.0,78919.0,85019.0,90226.0,84055.0,107352.0,97245.0,84352.0,77786.0,82968.0,118064.0,86687.16666666667,10410.485949005668,0.12009258520394984
240,79570.0,115150.0,81728.0,116432.0,92696.0,86299.0,79296.0,78519.0,81178.0,81338.0,82692.0,82863.0,81277.0,91475.0,82203.0,96539.0,75565.0,80334.0,102781.0,102275.0,101143.0,77333.0,90264.0,76187.0,72231.0,102423.0,76972.0,77257.0,85289.0,89441.0,85776.0,103996.0,97808.0,78972.0,81652.0,81348.0,116432.0,87452.83333333333,11103.117556444326,0.1269612102117255
241,84884.0,112288.0,81893.0,118398.0,88575.0,85421.0,79345.0,80136.0,85158.0,85131.0,82643.0,84502.0,80677.0,88147.0,82313.0,96827.0,79996.0,82282.0,106795.0,101539.0,96606.0,79820.0,89274.0,77617.0,72510.0,97125.0,77184.0,81299.0,84749.0,92646.0,86117.0,107622.0,96576.0,75478.0,81528.0,82166.0,118398.0,87924.08333333333,10569.128962257644,0.12020743989093975
242,99623.0,102313.0,77959.0,117981.0,90296.0,86053.0,80507.0,82808.0,94579.0,86806.0,83421.0,87073.0,81454.0,84190.0,84201.0,91913.0,81252.0,77928.0,107592.0,98323.0,91199.0,89157.0,87276.0,82739.0,74154.0,92629.0,79343.0,86239.0,83596.0,89941.0,81772.0,106705.0,94667.0,83186.0,84987.0,80874.0,117981.0,88464.88888888889,9257.62016688528,0.10464739495137745
243,113732.0,95842.0,85920.0,115242.0,87210.0,88425.0,84079.0,86146.0,104681.0,89425.0,88597.0,94805.0,86515.0,80833.0,90647.0,92493.0,86051.0,82788.0,106008.0,96044.0,85889.0,99141.0,91449.0,83614.0,83507.0,91021.0,81617.0,95247.0,85897.0,86042.0,83817.0,104023.0,91638.0,84011.0,87201.0,88209.0,115242.0,91050.16666666667,8460.782395854416,0.09292440316808223
244,126582.0,87039.0,81160.0,105844.0,85345.0,85152.0,79135.0,80165.0,116809.0,85791.0,85498.0,95562.0,80751.0,81308.0,88511.0,86852.0,79714.0,80099.0,105474.0,89949.0,79272.0,99810.0,91545.0,77461.0,80099.0,93993.0,80183.0,106627.0,82239.0,92145.0,77749.0,114902.0,87423.0,84088.0,83263.0,79501.0,126582.0,89362.22222222222,12036.540256215909,0.13469383322052966
245,129804.0,83395.0,80345.0,97544.0,84279.0,86203.0,78839.0,86097.0,124120.0,83538.0,80327.0,98765.0,81477.0,71305.0,92972.0,82877.0,85300.0,77301.0,99561.0,82779.0,75619.0,106455.0,87279.0,78526.0,83707.0,99867.0,76741.0,114194.0,83409.0,83491.0,83704.0,117324.0,82483.0,79688.0,81853.0,84999.0,129804.0,89060.19444444444,13702.430972113112,0.1538558393858062
246,122720.0,83802.0,79227.0,87319.0,83337.0,84131.0,78298.0,81874.0,121470.0,83299.0,86338.0,105276.0,80247.0,78578.0,94873.0,83716.0,81135.0,84072.0,94882.0,77624.0,73775.0,104064.0,90486.0,78130.0,82190.0,102333.0,76072.0,117428.0,88243.0,76402.0,84472.0,110460.0,81366.0,83728.0,82060.0,81135.0,122720.0,88460.05555555556,12850.11472915589,0.14526460161542215
247,109527.0,81565.0,79045.0,84722.0,82988.0,83493.0,76875.0,86064.0,113462.0,83406.0,86253.0,113706.0,80216.0,79406.0,95705.0,81393.0,82337.0,84555.0,83607.0,72938.0,76011.0,98812.0,97851.0,78591.0,78199.0,99069.0,77085.0,113970.0,97003.0,81930.0,87806.0,98771.0,83315.0,80695.0,81941.0,83097.0,113970.0,87650.25,11122.448037827224,0.12689579365520604
248,101730.0,76742.0,76892.0,80823.0,80149.0,76976.0,77103.0,97474.0,99896.0,83585.0,85934.0,115422.0,76920.0,75990.0,100747.0,77438.0,83258.0,88614.0,77856.0,85332.0,80469.0,98461.0,87633.0,78854.0,80090.0,88411.0,78943.0,110227.0,97967.0,86400.0,88449.0,99185.0,76536.0,85014.0,77146.0,83865.0,115422.0,86570.30555555556,10261.308346890719,0.11853150200914601
249,96569.0,70858.0,71546.0,75538.0,76993.0,73105.0,72277.0,102993.0,91594.0,82969.0,89703.0,116135.0,73018.0,86321.0,97006.0,71668.0,83461.0,86705.0,72901.0,85029.0,83722.0,99798.0,90964.0,81300.0,79351.0,90693.0,79244.0,106714.0,101800.0,93342.0,81187.0,96082.0,77851.0,91295.0,73038.0,87156.0,116135.0,85831.27777777778,11174.346104684782,0.13018967437040632
250,90552.0,70516.0,70814.0,72476.0,74155.0,72437.0,71184.0,106629.0,81015.0,83294.0,91758.0,113751.0,70450.0,77857.0,96600.0,76663.0,82116.0,87275.0,76822.0,88329.0,77838.0,98510.0,93948.0,77918.0,71362.0,94224.0,70967.0,106423.0,105677.0,98073.0,83650.0,95920.0,81983.0,91362.0,71305.0,87281.0,113751.0,85031.5,12058.83785975157,0.14181612531534277
