Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
132,0,0,0,0,0,0,0,0,46,0,0,0,0,54,0,0,0,0,2,0,2,0,0,0,0,0,0,54,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,8,8,0,0,28,0,0,0,0,0,0,0,0,0,28,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,58,0,0,0,42,0,50,0,58,0,20,42,0,0,6,0,0,0,20,0,0,0,0,0,0,50,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,42,0,0,0,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,42,0,0,0,0,840,58
133,0,12,0,0,0,8,0,32,0,0,8,0,0,40,0,0,0,0,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,0,40,0,6,0,0,0,0,28,10,0,0,18,6,0,0,0,0,0,0,0,0,0,0,28,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,58,0,0,58,0,0,0,0,0,0,4,0,54,0,0,0,0,54,0,4,0,0,0,0,0,0,0,18,0,0,18,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,34,0,0,0,0,0,50,34,50,0,0,0,784,58
134,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,50,48,26,0,0,0,26,0,0,0,0,48,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,48,0,0,0,0,26,0,0,0,0,0,0,10,0,0,48,0,16,0,0,0,0,16,26,0,0,0,0,0,0,0,0,32,22,36,0,0,22,16,0,0,0,0,0,0,0,36,8,0,0,0,0,0,32,8,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,58,0,0,28,0,0,0,58,0,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,864,58
135,22,12,38,0,0,0,0,0,0,16,20,0,0,0,20,16,0,0,0,0,38,0,0,0,0,0,12,0,0,22,0,0,0,0,0,0,0,0,0,0,18,0,0,0,14,0,0,0,0,18,44,0,0,14,0,0,46,0,28,0,0,0,46,4,28,0,0,0,4,0,0,44,0,0,0,0,42,0,0,0,18,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,28,0,0,0,0,48,74,0,36,40,32,0,32,40,28,0,48,0,0,0,0,74,0,0,0,0,36,0,0,0,0,1160,74
136,0,0,0,0,0,0,52,44,0,0,0,0,0,0,0,12,0,16,0,0,52,44,22,0,0,22,0,0,0,0,0,0,0,16,0,12,0,0,10,0,0,0,0,52,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,20,0,0,0,58,0,0,0,42,0,0,0,6,0,0,0,0,0,2,0,58,42,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,26,0,0,0,0,30,0,0,8,0,30,26,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,848,58
137,0,10,0,20,10,0,0,0,0,0,0,20,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,34,34,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,16,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,40,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,28,0,0,40,0,28,0,0,748,74
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,10,0,56,0,0,0,0,20,0,0,0,0,0,58,0,10,0,20,0,0,0,44,0,0,0,0,0,44,58,0,56,0,0,0,0,52,60,0,0,0,0,0,56,0,12,0,0,60,0,0,0,56,0,2,12,0,0,0,0,52,0,0,0,0,6,6,0,0,0,2,0,0,0,0,0,0,0,0,72,0,0,66,0,0,0,0,18,0,0,0,0,0,0,0,0,0,72,0,0,16,66,0,18,0,0,16,0,1176,72
139,0,0,0,0,0,0,0,0,0,0,0,22,8,8,18,0,0,0,0,0,0,18,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,64,0,0,58,0,20,0,0,0,8,0,0,0,20,0,0,0,0,64,0,0,0,0,58,0,0,0,0,0,50,54,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,2,0,0,50,0,0,0,54,0,0,0,2,0,12,0,12,0,0,0,0,0,0,48,0,0,62,56,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,48,0,62,56,0,0,0,0,0,1216,76
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,40,0,16,0,20,16,0,0,40,20,0,0,0,0,0,0,2,0,0,62,0,0,50,0,0,2,0,58,0,0,48,0,0,0,0,0,16,58,48,16,0,62,0,0,0,0,50,0,0,0,0,0,0,52,54,60,0,0,40,0,0,40,0,20,0,0,0,0,60,52,0,0,0,0,20,0,0,54,0,0,0,0,0,0,0,0,0,0,50,0,0,0,54,0,74,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,50,0,68,0,0,0,54,0,0,1608,74
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,16,0,0,0,20,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,62,0,0,0,48,0,0,0,0,24,0,0,0,0,0,0,0,48,0,24,56,0,56,0,0,62,0,0,0,54,0,0,0,0,54,0,0,0,0,0,16,0,0,46,2,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,46,0,0,0,68,0,0,0,0,70,0,0,0,18,0,0,68,0,0,0,0,0,0,68,18,22,70,0,0,0,68,0,22,0,0,0,0,1228,70
142,0,0,0,22,16,0,0,0,0,0,0,22,0,0,20,0,0,0,0,0,0,0,16,0,22,0,22,0,0,0,0,0,0,20,0,0,6,4,0,0,0,0,0,0,24,0,58,0,0,0,0,0,12,0,0,0,4,42,0,0,0,58,0,0,42,12,0,58,58,24,6,0,40,0,0,0,0,4,0,0,0,40,30,0,0,54,0,0,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,74,0,0,0,0,0,0,18,0,0,64,40,0,0,0,0,40,0,18,0,64,74,0,0,0,0,0,0,0,0,0,1216,74
143,0,0,0,0,16,0,0,0,20,0,0,24,24,0,20,0,0,0,0,0,0,0,16,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,56,0,0,0,0,14,0,0,0,0,58,0,0,0,0,0,0,0,34,0,0,14,54,0,56,34,0,0,58,54,0,0,0,0,0,0,28,0,0,0,0,0,0,28,0,0,0,14,0,0,0,0,14,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,0,58,0,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,72,0,0,0,0,0,0,0,0,0,0,58,0,0,1084,72
144,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,24,0,52,0,0,0,54,0,0,56,0,0,0,0,18,0,0,18,24,0,0,0,54,0,0,0,0,56,0,0,0,52,0,0,0,14,0,6,0,0,0,0,0,0,44,0,16,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,16,0,0,0,44,0,0,0,64,0,74,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,74,0,8,64,0,0,12,0,0,0,12,40,0,0,1084,74
145,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,12,0,0,0,0,0,46,0,0,12,0,0,46,54,0,0,0,0,0,0,54,0,0,60,0,0,0,0,0,6,0,0,0,0,0,0,0,0,38,0,0,0,0,36,0,0,0,0,42,0,0,38,0,36,42,6,60,0,0,0,0,0,36,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,0,0,0,72,0,6,62,28,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,62,0,0,0,66,72,28,6,0,0,0,0,0,0,0,1244,72
146,0,0,32,0,0,12,0,0,0,0,0,24,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,38,38,24,0,32,0,12,0,0,0,0,0,0,0,0,0,58,0,60,54,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,44,0,34,0,34,0,44,0,0,0,60,40,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,30,0,30,0,0,0,66,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1148,66
147,0,0,28,0,0,0,54,0,0,0,0,0,0,14,20,14,20,0,0,0,0,0,0,26,0,0,0,28,0,0,0,26,0,0,54,0,0,0,0,0,0,0,58,0,0,0,0,0,36,0,42,0,0,0,0,0,0,0,36,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,70,0,0,0,0,0,4,4,0,0,22,0,0,0,0,22,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20,20,900,70
148,0,0,0,0,14,22,44,0,0,46,0,0,0,0,22,18,18,0,0,0,0,0,14,0,16,0,0,0,0,0,0,16,0,44,0,46,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,34,0,0,0,0,0,0,46,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,46,0,0,0,0,2,0,46,0,0,0,0,0,0,0,2,0,0,0,46,54,0,46,0,0,0,68,28,0,0,0,20,0,4,0,0,20,0,0,0,18,0,0,0,0,0,4,68,0,0,18,0,0,28,0,0,0,0,0,0,20,20,1092,68
149,0,0,0,0,14,0,0,38,0,0,16,0,0,0,0,16,0,18,0,0,0,0,14,0,0,18,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,52,0,24,52,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,52,0,10,0,0,22,0,0,0,0,22,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,736,56
150,0,0,42,0,14,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,34,0,0,0,0,0,0,0,0,0,42,0,0,0,0,54,58,56,54,0,0,0,0,60,0,0,0,48,0,0,0,0,0,0,0,54,0,60,56,48,0,0,54,0,0,0,58,0,0,12,0,0,50,0,0,0,0,0,0,0,46,12,0,58,40,0,0,0,0,0,50,32,32,40,0,0,58,0,0,0,46,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1356,60
151,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,16,0,0,0,14,52,0,0,14,16,0,52,0,36,0,36,0,0,0,38,38,44,0,0,0,0,0,56,0,0,0,0,0,58,44,0,0,0,0,0,0,0,0,58,44,34,0,0,56,0,34,0,0,0,0,0,44,0,0,0,0,48,0,0,0,0,0,28,0,0,54,12,10,0,0,12,0,56,0,0,56,0,0,54,0,48,0,0,0,0,28,0,10,0,0,0,0,0,10,0,0,0,0,34,0,0,0,0,0,26,0,0,34,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,58
152,12,0,0,0,0,36,0,52,0,50,0,0,0,0,0,0,10,0,0,0,0,42,12,42,0,0,50,0,10,0,0,0,0,52,0,36,0,0,0,40,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,40,0,0,0,0,0,2,56,38,0,2,36,62,0,0,0,0,0,0,0,0,0,0,0,0,0,36,62,0,0,0,0,56,0,38,0,0,0,0,0,0,0,0,30,0,10,0,10,0,8,0,0,0,0,0,0,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,62
153,10,0,0,0,0,0,56,0,0,0,0,0,48,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,50,0,0,56,48,0,0,0,50,46,0,56,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,50,44,0,56,28,0,0,0,0,46,0,28,0,0,0,0,0,60,48,0,0,28,0,0,0,0,0,0,0,0,0,16,0,0,0,0,48,0,0,60,0,0,0,0,28,16,0,0,0,0,0,10,0,0,12,0,22,0,0,12,0,0,0,0,0,0,0,22,26,0,0,0,26,0,0,0,0,0,0,0,0,0,10,0,0,0,1220,60
154,0,14,0,0,0,0,58,0,0,0,0,0,0,0,14,28,0,0,46,0,0,0,0,0,0,58,0,0,0,46,0,28,0,0,0,0,60,48,46,0,0,0,0,0,0,0,48,0,0,40,0,0,50,0,0,46,0,40,60,0,0,0,0,48,0,0,0,50,48,0,0,0,0,0,0,0,0,0,10,0,54,0,0,0,0,0,0,0,38,0,0,0,10,0,0,0,0,0,54,0,0,0,0,12,38,12,0,0,0,8,0,0,14,0,0,0,0,14,0,0,36,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1220,60
155,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,46,0,0,32,0,46,0,32,0,52,0,0,22,0,0,0,0,0,0,0,22,0,44,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,16,44,0,0,0,0,0,0,0,52,0,16,0,0,0,0,0,0,0,0,24,62,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,56,0,24,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,6,18,0,0,0,0,40,34,0,0,0,18,0,0,0,0,40,28,0,1064,62
156,0,18,0,0,0,0,0,0,0,50,0,0,0,20,0,0,0,0,0,0,0,58,0,0,0,50,0,0,0,0,18,0,58,0,0,20,0,40,0,0,0,54,0,0,0,0,48,0,0,0,0,0,0,0,0,0,50,40,0,50,0,0,0,48,0,0,24,24,54,0,0,0,0,0,20,0,0,0,14,0,0,38,52,20,0,0,2,52,16,0,0,0,0,0,0,0,0,38,0,0,0,14,16,0,0,0,2,0,0,12,0,0,12,0,0,0,34,0,0,0,0,0,0,12,0,10,0,0,0,0,36,36,0,0,0,0,0,0,0,34,10,0,0,12,1216,58
157,0,14,0,0,0,0,0,34,0,54,0,0,46,0,14,0,0,0,0,0,0,0,0,54,0,46,0,0,0,0,0,34,0,0,0,0,0,0,0,0,50,0,50,0,40,0,0,0,44,0,14,0,40,0,40,40,0,50,0,0,0,0,0,44,0,0,0,0,50,14,0,0,0,0,30,0,0,56,0,0,0,50,0,0,0,0,0,56,0,50,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,40,0,0,0,0,0,0,28,0,0,40,0,0,0,0,28,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1240,56
158,12,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,40,0,0,0,40,38,38,0,0,0,0,54,0,0,12,0,0,30,0,48,0,50,0,0,0,0,0,0,0,12,0,0,0,50,0,0,48,0,0,0,62,0,30,0,12,0,0,0,0,0,62,0,0,0,0,44,52,0,0,56,40,0,0,0,0,40,0,0,56,0,0,0,52,0,0,44,0,0,0,0,0,0,0,0,0,0,0,32,12,32,0,12,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,50,0,0,0,0,0,0,0,38,1340,62
159,14,0,0,46,0,0,60,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,60,0,0,34,0,34,0,14,0,46,0,22,0,0,46,0,0,0,0,54,0,0,0,0,0,0,0,0,0,18,0,0,46,0,0,0,0,0,0,0,0,0,54,18,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,8,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,12,0,0,12,2,0,0,0,0,0,0,0,0,50,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,856,60
160,0,0,40,0,0,0,0,0,52,0,28,52,28,0,0,0,48,0,0,48,0,0,0,0,52,0,40,0,0,0,0,52,0,18,18,0,0,0,14,0,0,52,0,16,0,0,42,0,0,0,0,0,0,0,44,42,0,52,0,0,0,0,0,0,16,14,0,44,0,0,0,0,0,0,26,0,0,0,0,0,52,0,0,0,26,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,32,0,0,0,0,2,0,0,0,0,32,32,2,0,0,0,0,0,32,0,0,0,54,0,0,0,0,38,0,0,0,0,0,38,0,54,1288,54
161,14,0,0,0,0,0,0,50,0,50,42,50,50,0,0,0,0,8,0,0,0,0,0,0,0,0,0,34,34,0,0,42,0,14,8,0,0,0,0,0,0,50,0,0,0,34,0,0,0,0,0,0,0,8,0,34,0,38,0,50,54,0,54,8,0,0,0,50,50,0,0,38,0,0,0,0,0,50,0,0,0,0,34,0,0,0,0,0,0,50,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,34,0,0,30,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,12,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,54
162,0,0,0,54,0,0,34,46,0,54,0,0,34,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60,24,0,0,0,0,24,0,0,40,60,0,0,0,30,16,0,0,40,0,0,0,0,0,0,0,0,0,16,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,828,60
163,0,0,32,48,0,36,0,0,0,32,0,0,48,0,0,0,0,40,0,36,0,0,0,0,0,0,0,0,0,8,8,40,32,0,32,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,46,0,46,0,0,0,0,36,16,0,0,0,18,0,0,0,0,0,0,44,0,0,0,0,0,18,56,0,10,0,0,44,0,0,0,0,0,0,56,0,10,10,10,0,0,0,30,0,0,0,0,0,0,12,0,0,0,0,16,16,0,0,0,0,0,0,30,0,0,0,0,0,0,16,0,0,12,0,0,0,16,0,1012,56
164,6,26,0,42,0,0,0,26,42,6,0,0,34,34,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,10,0,0,44,58,0,0,0,0,0,0,10,0,0,0,0,44,0,0,0,58,0,10,0,10,0,0,0,28,0,32,38,0,0,0,0,0,0,32,0,0,0,38,32,0,48,20,32,20,0,0,0,0,0,28,0,0,0,0,0,0,0,0,48,1044,58
165,0,34,0,0,0,2,0,0,0,0,0,0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,34,0,4,0,2,0,0,4,0,0,0,0,0,6,0,0,0,0,0,28,0,0,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,28,0,0,0,0,0,0,14,6,0,0,0,0,58,0,0,64,34,0,0,20,0,6,0,34,58,0,0,0,0,20,6,64,0,14,0,6,0,0,0,0,0,0,0,6,0,38,0,0,0,24,0,0,28,28,0,0,0,0,38,0,0,0,0,0,0,0,6,0,0,24,0,0,44,0,44,976,64
166,0,0,0,0,34,0,0,0,0,0,52,0,52,0,0,0,0,0,0,0,34,0,0,20,0,0,34,0,0,20,0,34,0,6,0,6,0,0,18,0,0,0,0,0,0,28,0,0,0,0,0,18,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,4,0,10,0,0,0,54,0,0,0,42,0,0,0,0,10,0,0,0,0,42,54,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,0,0,26,16,0,0,0,40,804,54
167,0,14,0,0,14,0,0,12,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,52,54,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,32,0,52,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,56,0,0,0,0,0,0,56,0,0,0,46,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,812,56
168,0,0,0,0,36,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,18,0,0,0,0,0,0,18,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,6,0,30,0,0,0,0,0,0,0,0,62,0,6,0,0,0,6,0,0,0,0,6,0,0,30,26,0,0,0,0,0,0,0,0,0,28,0,26,0,0,0,30,52,30,52,0,0,0,30,0,0,0,0,0,0,28,0,0,0,0,30,764,62
169,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,0,0,0,0,0,10,38,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,48,0,0,50,66,0,12,0,0,0,0,0,48,0,12,50,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,624,66
170,0,0,0,6,12,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,24,0,10,0,0,0,12,24,6,0,0,10,32,0,0,0,8,46,0,0,0,44,0,0,0,0,0,0,0,30,0,0,46,0,8,0,0,0,30,64,34,0,0,0,0,0,64,34,44,0,52,0,0,54,0,64,30,0,56,0,0,4,0,0,0,0,0,0,0,0,56,54,0,0,0,0,0,4,64,0,0,0,0,30,0,52,26,26,0,0,8,8,0,0,0,0,26,0,0,0,0,0,0,48,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,26,48,0,1444,64
171,4,0,34,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,34,18,6,0,2,0,0,0,0,0,10,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,62,0,30,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,68,0,0,0,0,30,0,0,0,28,0,0,0,0,48,0,70,0,0,0,20,0,0,20,0,0,0,48,0,70,0,0,0,0,48,28,0,0,0,0,0,0,48,0,1048,70
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,10,0,8,0,0,0,20,0,0,0,8,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,10,0,0,0,52,0,0,10,0,52,0,30,0,0,30,0,0,0,54,52,54,0,0,0,68,50,0,66,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,66,68,0,0,50,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,40,0,0,28,76,40,36,0,0,0,0,0,0,40,0,0,0,76,0,0,0,0,40,0,0,0,0,0,0,0,36,0,1320,76
173,0,0,16,16,0,0,16,0,0,0,20,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,0,0,0,0,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,26,0,54,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,68,0,32,22,0,0,0,0,0,0,0,0,68,0,0,0,0,0,32,0,0,22,0,0,0,26,0,892,68
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,50,0,0,50,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,74,0,0,0,0,0,0,0,0,0,0,448,74
175,0,0,0,0,0,24,28,18,0,18,0,0,0,0,0,28,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,66,0,52,0,0,64,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,70,0,0,0,0,0,72,0,0,50,0,0,0,42,0,0,0,72,0,42,0,70,0,50,0,0,14,0,0,0,0,0,1036,72
176,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,30,0,0,0,0,0,0,2,2,0,0,0,12,0,0,0,0,50,0,0,0,0,0,0,0,0,52,0,0,0,0,12,0,50,0,32,0,52,0,0,0,0,0,0,0,32,0,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,14,0,0,0,48,0,0,70,70,0,0,62,0,0,0,0,14,0,62,48,0,0,1012,70
