Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
156,14,0,40,14,24,40,64,14,36,0,26,48,42,0,14,60,24,46,2,68,56,0,48,58,72,0,38,32,62,32,0,54,0,38,4,0,54,0,40,14,52,0,52,30,44,40,0,40,46,40,18,14,42,20,28,44,0,0,70,0,24,64,48,0,60,6,0,0,0,4,56,44,30,52,0,48,50,54,0,22,58,0,0,0,52,20,0,0,0,44,52,70,46,64,64,36,74,0,24,32,36,0,0,2,26,24,0,44,30,0,14,44,0,2,40,18,0,14,46,32,24,50,28,0,6,0,22,2,30,68,0,0,38,74,72,54,38,62,52,0,0,36,40,0,4024,74
157,12,0,38,16,16,34,66,0,54,0,26,60,0,20,0,68,44,36,26,58,54,54,60,0,70,0,38,38,56,26,18,0,56,32,8,12,52,38,34,4,0,54,0,26,0,40,44,36,0,38,0,14,0,10,0,0,48,0,60,42,36,60,54,0,64,8,30,6,0,0,50,54,32,24,0,58,42,0,12,38,56,0,26,28,16,6,24,0,22,0,64,60,54,66,42,34,68,16,6,0,18,4,8,4,20,30,8,34,30,14,0,0,12,4,40,18,48,22,0,36,8,0,34,24,10,26,0,6,18,70,56,0,34,68,60,54,28,68,50,42,8,52,30,24,3912,70
158,0,18,38,32,24,34,66,48,40,40,28,66,0,20,24,60,28,54,44,54,48,0,66,48,60,0,0,0,50,22,18,48,0,28,10,0,46,34,0,4,0,54,0,22,36,38,44,34,38,36,0,16,38,10,0,30,42,0,60,32,48,0,44,0,48,0,32,20,42,22,40,0,36,48,28,60,0,0,10,26,0,0,32,36,12,24,0,66,38,0,72,40,66,0,24,32,0,16,2,28,4,6,10,2,18,38,8,46,0,0,0,42,0,2,36,18,0,22,24,24,8,28,42,36,6,38,30,2,34,66,0,26,38,72,66,0,32,66,54,48,12,50,44,0,3820,72
159,0,24,38,0,26,38,0,60,38,48,10,60,28,0,40,56,28,48,56,54,62,6,0,42,56,0,38,0,48,0,16,0,50,0,12,8,0,28,24,8,48,0,48,18,38,38,44,34,38,34,6,0,36,6,0,42,38,48,66,44,56,54,46,16,0,0,36,34,46,10,28,64,38,34,24,64,56,0,6,18,56,30,6,46,0,38,48,66,48,62,0,26,68,28,8,26,24,38,6,24,14,0,0,2,18,34,0,50,30,0,24,54,0,0,44,24,56,18,48,38,2,14,0,28,8,36,34,0,34,60,56,24,36,60,40,44,34,68,0,54,12,48,26,46,4172,68
160,10,20,0,58,24,20,14,62,0,52,0,0,0,24,50,56,0,36,66,0,60,24,54,40,0,30,0,34,42,10,16,0,46,0,0,8,42,24,0,10,48,0,42,0,34,36,0,34,36,34,4,18,34,4,0,0,34,0,64,56,60,56,54,4,0,0,38,0,52,30,20,52,36,48,0,54,54,50,2,4,0,20,14,52,0,44,60,56,0,64,40,20,52,6,4,24,4,42,10,24,42,8,0,0,18,42,8,38,0,16,34,40,10,0,34,18,60,24,0,0,0,2,54,18,6,44,0,8,34,66,0,20,40,62,24,0,34,58,52,54,10,0,46,0,3584,66
161,0,30,18,64,30,36,20,0,40,0,0,0,0,18,60,56,38,0,56,44,60,40,50,36,44,26,38,0,0,4,12,0,40,0,0,4,42,22,6,12,46,0,36,14,28,0,38,34,30,30,4,20,28,0,50,0,30,0,60,0,0,54,0,0,16,8,38,0,0,36,10,0,30,32,22,50,40,0,2,14,32,8,0,60,42,48,72,40,60,0,28,0,32,26,8,18,16,44,10,20,56,16,6,0,18,0,14,44,0,20,38,48,0,2,20,20,60,28,42,28,0,14,54,4,0,46,32,0,0,72,56,16,40,64,28,32,38,60,34,50,8,32,42,60,3552,72
162,8,26,14,0,26,28,0,0,48,0,56,50,0,10,64,52,0,26,48,38,64,52,48,28,38,32,38,12,24,2,10,54,36,8,18,4,38,12,12,0,44,46,40,22,26,30,40,40,0,30,2,22,24,8,30,24,18,32,38,0,48,44,38,0,32,6,34,54,50,24,8,18,2,38,22,0,0,44,8,26,36,0,44,70,0,0,58,24,64,0,0,8,8,0,18,2,26,44,28,6,52,22,12,0,10,46,18,0,26,24,40,48,2,8,52,14,58,30,32,40,0,38,50,0,26,50,28,30,38,64,0,18,34,70,30,38,40,56,4,44,2,48,10,0,3724,70
163,10,26,0,0,28,0,48,40,40,0,64,48,0,18,58,54,48,0,48,0,60,64,48,28,36,22,38,24,22,0,0,0,0,4,0,6,38,14,8,6,44,46,26,18,26,32,0,38,34,24,6,20,24,8,54,28,0,40,58,38,48,48,0,28,0,10,30,60,52,0,0,4,26,30,0,40,32,14,24,40,18,0,56,64,50,64,40,0,0,8,0,8,26,0,20,6,40,46,20,10,0,22,0,0,0,26,14,44,0,24,38,48,8,10,48,0,64,34,46,18,0,0,46,20,22,50,26,26,0,64,56,14,38,64,24,0,36,64,0,40,8,48,0,52,3616,64
164,0,0,46,0,28,26,60,0,0,0,60,44,0,0,54,54,42,52,46,0,10,60,44,26,30,20,34,16,16,10,6,50,28,2,0,8,32,12,10,2,42,44,26,20,24,28,0,38,30,22,6,22,24,20,46,26,10,50,60,0,44,52,30,0,60,18,24,58,46,18,28,0,24,32,10,12,30,16,36,50,0,50,70,0,0,54,26,10,42,26,2,0,34,54,18,2,0,58,34,10,0,24,0,16,0,44,16,42,0,20,0,0,10,8,44,30,60,24,0,36,22,44,0,0,22,0,0,0,0,70,54,16,44,60,0,2,38,60,18,34,2,54,30,0,3488,70
165,20,0,56,38,26,0,60,16,42,28,52,42,0,48,0,54,42,62,40,30,18,52,42,24,28,12,0,16,0,14,0,48,26,0,34,10,32,2,12,0,42,42,22,22,20,0,30,40,28,16,0,18,24,0,30,12,4,38,60,16,34,56,54,42,64,26,0,48,0,18,30,42,22,12,6,0,0,38,46,66,32,0,60,30,0,0,12,2,0,26,0,24,0,0,28,4,52,48,0,0,0,28,0,18,0,38,22,42,28,26,42,46,0,10,0,30,64,32,0,40,28,0,0,42,24,52,12,0,38,62,28,14,42,66,32,0,40,60,0,26,6,0,38,0,3488,66
166,20,18,66,28,0,24,50,2,42,44,0,40,0,60,56,52,6,56,38,28,0,48,38,0,24,4,0,2,10,0,2,0,22,0,30,0,30,8,0,10,42,40,24,28,20,0,30,42,28,12,10,0,24,0,50,22,2,50,56,2,20,66,52,48,60,34,6,36,0,0,28,48,0,8,0,38,10,50,0,68,44,66,0,22,62,14,2,0,4,42,12,24,0,0,30,6,52,44,28,2,60,20,24,20,0,24,24,34,28,28,40,48,2,6,38,22,62,28,0,42,28,56,20,52,14,48,2,42,38,66,36,18,40,68,0,0,38,60,0,0,2,44,48,0,3636,68
167,20,0,58,18,0,40,42,0,50,58,48,38,0,66,56,50,28,50,34,0,48,44,34,14,0,4,34,22,14,0,2,44,16,6,24,0,26,0,10,20,40,36,26,32,16,24,28,44,22,0,6,22,20,36,44,14,4,0,60,12,8,58,48,0,52,36,6,20,38,18,32,56,20,0,32,48,36,50,68,0,0,60,22,14,50,22,4,16,20,28,16,24,0,48,34,8,40,50,0,6,0,26,22,20,6,36,26,28,26,28,22,0,4,12,56,34,0,34,50,38,32,52,10,0,26,50,22,0,36,66,38,24,40,68,48,20,0,58,28,6,2,42,56,0,3784,68
168,22,32,50,12,0,56,36,8,0,64,46,36,0,56,54,48,44,46,30,22,58,34,30,16,18,2,0,40,0,20,4,26,12,6,38,0,26,12,6,30,0,32,26,36,18,22,28,42,20,6,2,24,20,0,48,2,4,44,56,24,2,58,30,56,50,36,16,2,56,6,34,60,38,42,44,60,46,56,68,30,0,42,0,8,0,42,6,18,54,50,20,30,56,0,36,0,56,54,32,0,58,30,26,18,0,36,22,0,0,28,46,46,6,12,44,24,56,36,0,46,0,32,2,54,0,0,0,0,40,64,50,0,36,68,42,24,42,56,0,2,2,30,58,0,3924,68
169,0,46,46,2,26,64,24,18,14,56,40,36,36,54,52,48,58,42,26,20,60,20,30,14,0,4,0,50,24,22,2,10,10,0,0,0,24,0,2,38,40,30,30,40,16,22,30,44,18,4,4,26,18,42,48,0,4,50,50,34,8,58,38,54,42,34,20,30,68,0,0,66,48,0,54,68,0,0,50,0,66,22,26,2,8,0,16,0,0,54,20,38,52,56,40,10,54,46,36,2,0,30,24,8,4,42,30,48,26,26,34,46,0,14,50,14,4,40,0,34,24,36,0,50,30,54,52,54,44,64,60,38,40,68,54,18,22,68,0,10,2,8,52,24,4100,68
170,18,62,40,0,0,62,12,30,36,50,34,0,56,54,50,46,66,34,24,18,52,10,0,10,0,2,38,56,0,0,0,32,8,0,0,32,22,6,0,0,40,30,34,0,16,22,30,46,16,4,2,0,18,54,0,24,0,58,52,40,0,0,0,50,34,28,22,28,0,0,0,56,0,52,68,0,58,0,0,8,0,2,34,0,22,38,16,18,36,42,24,34,0,0,28,10,50,52,32,0,0,34,22,16,6,0,24,0,0,0,40,52,0,0,40,32,42,38,0,46,30,50,10,38,34,0,0,52,46,66,62,0,50,68,56,4,40,62,28,12,2,0,0,22,3412,68
171,0,66,0,0,36,50,0,28,52,46,26,34,68,50,44,38,56,26,20,16,40,4,24,0,10,0,44,64,0,0,0,48,0,14,20,40,22,10,0,0,36,34,0,46,10,22,28,46,14,18,4,28,14,2,26,26,0,40,0,44,20,52,0,40,18,20,6,36,54,46,44,66,46,0,70,0,0,44,4,18,38,28,44,14,40,40,24,24,46,54,26,20,56,0,38,16,50,54,36,4,0,34,22,22,2,0,28,30,24,0,46,44,20,18,0,34,0,6,46,50,0,44,20,0,26,48,38,0,46,0,68,54,40,70,0,0,46,64,30,20,10,40,0,28,3788,70
172,32,58,22,16,56,46,16,22,70,36,22,34,62,48,46,36,50,0,18,20,42,0,26,0,6,0,48,70,42,0,18,58,2,0,14,48,22,4,20,52,40,34,42,0,16,26,34,48,20,0,2,32,14,0,26,38,0,52,0,50,0,62,48,0,12,18,4,0,0,0,24,56,56,0,0,6,0,0,12,18,16,0,48,6,40,50,22,22,58,50,20,34,0,0,36,6,0,52,34,4,58,32,20,20,6,42,18,26,0,16,38,48,0,6,52,0,0,0,0,48,34,46,18,6,26,0,56,40,36,0,70,52,46,70,0,24,40,32,26,6,4,52,0,16,3600,70
173,54,52,0,0,72,38,0,24,60,26,0,32,56,44,46,30,46,14,16,0,38,14,22,10,8,12,50,50,44,0,28,68,2,8,2,58,20,2,28,52,38,34,44,0,18,24,34,0,16,14,8,36,16,0,22,42,10,66,0,52,46,60,46,18,2,14,6,58,48,58,12,62,66,0,0,26,0,8,20,28,6,28,30,4,56,52,20,18,0,50,16,30,64,58,34,8,58,0,18,6,54,28,16,14,8,0,12,38,28,0,38,42,62,4,48,34,64,0,18,0,0,50,18,14,32,52,52,30,36,0,72,52,44,68,52,0,38,16,0,6,12,58,0,20,3964,72
174,74,50,6,6,64,28,18,18,54,22,14,34,54,40,44,28,40,2,0,14,28,0,22,0,8,18,56,30,38,16,38,54,0,10,22,66,20,2,36,60,38,38,46,52,20,28,36,54,18,16,10,40,16,40,18,48,0,48,30,0,26,66,0,6,6,4,12,74,44,58,0,64,74,40,2,46,34,36,20,28,40,24,30,6,56,48,16,12,54,60,20,28,58,58,36,8,54,50,18,2,60,34,14,14,4,38,20,44,30,20,40,50,0,24,34,22,60,0,48,4,28,40,22,28,22,54,52,18,40,0,74,50,44,0,54,40,38,6,18,4,26,58,20,20,4364,74
175,72,44,2,20,58,0,0,0,52,0,12,34,50,36,44,0,32,4,14,6,18,0,22,0,8,24,66,14,40,12,48,36,0,8,34,58,20,8,44,0,36,38,48,60,20,28,40,54,18,20,16,44,16,44,18,52,12,58,50,42,52,66,0,6,8,2,18,0,42,0,18,66,0,16,20,30,0,34,18,34,36,44,54,8,60,46,18,20,58,44,16,0,0,54,18,8,52,48,16,8,48,24,14,12,8,44,20,36,46,0,48,44,0,48,14,16,54,66,0,30,28,0,16,38,22,0,54,12,36,0,72,0,42,0,42,0,32,16,0,4,44,54,12,20,3808,72
176,62,40,2,24,52,20,0,20,50,16,12,34,46,32,42,26,26,0,8,4,0,30,22,4,10,0,66,2,40,6,58,16,0,0,42,42,22,0,48,60,38,38,0,66,20,30,40,58,18,24,22,0,14,20,8,54,0,62,0,34,0,56,0,12,12,2,24,62,38,48,0,66,0,10,22,36,4,50,24,38,0,26,48,4,58,56,14,20,62,42,16,22,66,60,32,6,54,60,34,0,58,16,16,0,12,46,18,38,62,2,42,42,62,0,20,20,46,60,0,56,26,52,0,34,22,48,0,6,40,0,0,36,38,0,46,56,26,26,0,16,0,0,6,20,3828,66
177,60,36,0,0,48,18,0,0,50,0,0,34,0,28,38,26,18,0,0,4,0,26,0,4,0,42,58,0,36,0,64,0,0,8,54,28,24,0,50,46,38,0,52,62,20,30,42,0,20,24,26,56,0,0,4,50,0,48,38,26,0,64,60,20,0,8,30,0,36,0,42,68,24,26,34,56,24,48,30,36,60,28,52,2,62,50,14,22,56,46,18,26,58,54,30,4,50,60,30,0,58,28,6,0,20,42,18,36,68,0,24,42,60,0,48,6,36,56,58,0,24,0,20,50,20,0,42,0,0,0,0,0,38,0,0,60,2,0,14,30,0,0,0,22,3592,68
178,56,30,0,0,42,14,38,0,44,0,8,36,38,0,36,28,0,20,2,0,14,18,20,2,14,48,46,0,26,28,58,28,6,22,60,18,28,26,54,30,38,42,50,52,0,32,0,66,20,28,30,0,14,36,6,0,0,60,0,0,58,64,0,0,0,14,34,0,0,46,48,68,0,32,42,36,28,28,38,38,52,38,46,2,58,48,14,20,60,56,0,28,62,44,30,6,46,0,30,14,54,26,14,8,0,34,22,36,68,44,0,0,58,62,0,28,26,0,56,0,18,56,0,30,22,50,48,2,44,0,0,0,28,66,42,60,18,36,0,38,64,38,6,22,3864,68
179,52,26,0,24,36,0,42,0,0,6,0,36,32,18,32,30,4,0,14,0,30,0,0,0,20,56,40,12,24,36,48,0,10,0,58,12,28,36,0,16,38,46,52,40,24,32,46,62,22,30,0,58,16,32,14,0,16,58,36,0,0,56,40,36,0,0,38,0,30,42,54,52,0,18,46,48,36,40,38,32,58,46,38,0,58,60,12,22,58,52,14,16,60,56,30,0,54,52,28,14,38,30,10,0,56,20,16,32,60,0,18,52,0,60,0,52,0,46,0,58,26,0,18,0,0,46,40,4,36,0,0,12,32,62,0,52,38,40,16,0,58,32,6,24,3824,62
180,42,0,16,0,30,0,30,0,36,4,4,0,24,0,30,32,0,18,8,4,0,32,14,2,24,64,38,0,20,46,36,44,14,44,48,0,28,38,0,0,40,44,60,28,0,30,42,54,18,28,32,54,20,8,24,32,0,0,10,2,30,64,24,44,16,0,0,48,22,36,56,0,4,48,32,56,46,58,40,42,54,28,40,0,52,46,18,24,60,56,22,26,56,44,38,8,56,50,32,0,24,36,14,14,68,8,28,38,56,0,44,0,48,58,56,0,10,0,46,0,36,36,28,0,30,42,0,4,0,68,0,4,0,0,54,0,52,40,18,50,56,0,26,0,3764,68
181,40,16,4,22,28,0,40,0,36,2,0,36,14,8,22,38,16,28,16,4,0,30,14,0,32,60,38,26,0,56,32,34,18,50,0,0,32,50,58,2,0,48,0,24,22,32,50,46,0,28,42,44,0,16,30,0,0,0,32,14,56,0,46,0,32,0,34,0,16,40,0,28,16,50,44,58,28,0,38,40,60,48,50,2,64,46,8,22,56,44,18,24,58,50,38,2,50,52,36,16,14,32,6,8,66,0,14,40,0,64,0,0,50,56,52,0,6,40,46,44,32,42,14,0,0,0,0,4,0,0,0,4,36,0,66,28,0,0,0,58,0,16,8,26,3472,66
182,32,12,4,0,0,0,36,0,32,14,0,38,8,4,22,0,12,0,0,0,44,0,0,4,38,52,0,0,10,62,0,56,22,56,18,2,0,52,42,8,0,50,64,20,0,36,60,44,22,30,48,34,0,0,36,12,0,52,0,0,36,62,40,0,0,22,0,10,10,0,50,12,20,50,38,56,42,48,30,36,58,46,36,4,60,38,12,22,64,0,22,30,0,60,34,4,50,42,0,14,0,32,12,12,0,58,0,38,0,60,0,38,50,56,46,58,0,34,40,0,18,34,12,0,32,50,52,10,0,0,0,0,2,58,64,12,0,36,30,64,42,12,4,36,3448,64
183,26,10,0,4,0,14,28,0,0,10,0,36,0,2,24,0,0,0,18,8,46,0,12,0,46,40,28,0,0,58,20,60,26,62,4,0,0,0,28,6,44,0,52,16,26,38,64,0,22,34,54,26,18,12,38,4,24,0,0,42,0,60,0,24,56,26,28,10,6,32,46,28,26,38,28,58,30,62,20,38,62,34,50,6,64,0,16,28,64,50,22,32,52,54,36,6,44,46,34,14,60,6,8,8,56,72,0,34,60,62,0,0,50,56,42,50,20,32,0,24,0,28,26,40,32,0,56,10,26,0,72,4,20,0,0,2,0,30,34,64,34,6,8,0,3592,72
184,0,0,2,6,20,8,38,2,28,0,4,38,2,0,0,46,14,0,18,10,0,46,12,8,56,28,28,20,38,0,16,60,34,60,12,14,42,64,14,0,46,52,40,12,28,44,64,38,0,38,60,18,18,4,42,12,26,54,28,0,30,66,34,8,60,28,24,20,2,28,0,40,28,42,38,56,54,40,46,42,64,36,46,2,64,58,20,28,60,40,18,24,60,52,20,4,4,36,38,12,68,30,6,12,56,66,62,8,60,60,58,0,46,54,0,0,28,0,0,14,0,0,0,0,0,44,0,10,38,62,0,0,36,56,68,16,0,20,36,54,26,2,0,0,3880,68
185,0,0,0,20,0,22,42,4,28,0,4,36,4,0,0,46,0,0,12,0,0,46,12,0,64,0,0,0,48,32,12,32,44,0,0,0,46,66,10,24,44,62,30,12,0,50,0,34,0,40,62,12,18,4,42,0,0,0,32,38,32,64,0,4,0,0,0,30,12,22,0,0,28,58,42,50,58,42,44,46,62,44,30,4,66,0,10,20,0,50,18,22,62,54,32,0,32,48,34,0,64,0,12,10,52,0,72,32,58,58,0,0,42,0,0,32,36,24,0,0,12,30,0,0,0,52,48,12,40,64,72,12,50,0,0,0,48,10,38,42,0,0,22,54,3352,72
186,0,4,2,34,0,0,0,12,24,0,4,38,10,4,30,0,22,22,10,0,58,42,14,12,64,14,24,26,58,18,8,40,50,40,20,0,50,0,6,0,50,70,26,10,32,54,42,34,28,42,58,10,22,4,42,38,22,0,38,60,60,64,34,0,52,30,20,40,24,18,38,58,18,40,42,0,50,0,48,0,64,58,30,6,60,58,14,24,58,0,22,32,54,58,34,8,0,14,38,0,0,72,0,0,0,60,66,52,60,58,0,58,0,48,22,0,0,22,24,2,30,0,28,42,0,50,50,12,18,66,72,12,60,0,70,24,0,4,38,30,22,4,30,64,3980,72
187,2,12,8,50,0,0,38,26,0,0,0,42,0,12,32,0,0,12,6,20,60,0,0,12,56,0,0,20,62,6,6,52,58,24,22,14,52,44,6,0,52,70,0,6,34,62,30,34,30,46,0,2,22,6,40,42,20,0,52,24,50,70,40,20,62,44,14,48,0,12,0,60,24,0,46,62,52,58,36,30,0,36,54,6,66,56,18,0,62,48,20,20,0,0,34,0,72,24,34,12,52,0,62,0,40,0,0,70,0,54,44,52,38,0,0,14,0,20,18,12,26,40,20,44,30,0,52,14,12,62,72,0,62,32,70,0,0,6,36,20,20,8,36,66,3820,72
188,0,0,20,56,14,0,40,40,0,20,0,0,16,8,0,52,0,10,4,24,58,0,0,16,46,0,0,30,54,6,0,44,64,20,0,14,58,32,8,0,52,60,22,6,0,70,24,30,32,0,44,4,24,14,40,40,16,56,58,48,0,70,0,0,54,40,10,52,0,6,0,52,0,0,44,64,0,0,30,52,60,32,40,6,64,54,16,22,46,52,20,34,42,52,0,10,68,54,10,10,0,0,74,0,0,52,0,70,0,48,0,40,34,40,6,8,52,16,8,24,0,0,24,42,32,0,52,14,0,68,74,0,58,20,70,24,0,10,30,16,20,6,44,64,3700,74
189,24,0,38,66,14,12,14,48,2,24,12,0,0,6,34,48,28,24,0,0,50,0,18,0,34,4,16,34,42,0,8,56,56,0,40,0,66,24,0,40,58,44,0,2,46,0,12,0,30,50,0,4,0,14,32,0,12,0,34,0,38,0,0,0,50,42,12,54,0,4,0,42,34,48,42,0,0,56,46,0,66,50,48,12,66,58,24,30,12,0,30,36,70,6,48,0,0,76,0,0,24,0,66,0,34,40,40,56,50,42,30,28,0,36,2,8,42,6,2,14,0,0,0,44,16,0,54,18,0,66,76,0,50,0,70,32,12,4,0,6,0,0,0,48,3336,76
190,2,4,44,68,8,0,0,58,6,26,10,54,34,4,38,54,22,28,6,30,48,40,18,0,0,2,16,0,26,16,0,56,44,4,38,16,64,22,16,0,68,0,16,0,0,54,2,28,36,58,0,0,22,22,0,44,18,54,0,10,0,76,0,0,58,0,2,50,24,4,24,40,38,50,0,64,0,54,26,0,68,46,36,14,0,58,22,10,28,44,14,34,76,36,22,10,0,0,70,24,16,0,56,74,34,38,34,0,0,38,26,0,0,34,2,2,28,8,6,38,34,0,30,36,10,54,56,0,48,68,74,24,46,0,70,36,4,4,14,6,14,10,56,36,3640,76
191,2,6,50,0,0,22,0,68,12,0,0,62,0,0,42,52,26,0,8,40,0,44,20,0,28,4,12,32,12,16,8,60,32,2,34,16,50,0,12,0,74,38,12,2,0,40,6,28,44,60,16,2,24,26,0,40,0,0,52,10,58,68,30,0,0,0,2,0,42,2,22,34,36,52,40,62,0,0,40,44,0,50,0,12,0,0,20,0,0,0,24,32,0,0,0,14,44,58,76,0,4,44,0,68,32,32,0,0,0,36,0,8,26,32,8,2,0,0,10,38,28,0,32,50,0,32,0,0,52,68,76,28,40,26,74,44,0,0,0,2,14,16,0,30,3060,76
192,2,16,56,36,6,12,38,58,16,24,28,68,32,0,46,0,26,28,0,46,0,32,20,40,20,0,0,32,0,20,0,58,0,10,40,0,0,12,20,0,64,36,0,0,74,32,0,26,50,58,8,0,26,32,20,36,20,52,0,0,56,74,38,54,64,38,2,40,46,6,16,20,32,54,46,0,0,0,40,40,64,50,54,14,0,58,22,26,0,12,24,26,60,74,0,10,32,56,64,76,0,40,46,0,32,24,22,38,54,0,10,2,24,28,8,0,46,22,20,36,0,38,0,60,38,56,0,10,52,68,76,12,0,28,74,0,12,12,16,2,14,26,0,22,3832,76
193,6,0,64,0,8,10,46,40,16,20,0,62,0,2,48,66,0,22,16,54,56,0,22,46,16,14,12,34,12,28,8,54,0,0,40,20,28,10,22,0,0,0,12,2,0,20,10,26,56,54,6,2,34,36,16,34,16,0,46,36,42,0,48,0,64,0,6,30,32,12,14,8,30,46,0,66,54,0,36,0,62,46,36,8,32,54,20,18,68,42,2,0,0,0,72,34,16,50,0,76,14,32,40,62,0,20,16,26,0,28,10,2,20,0,16,2,0,0,16,0,0,50,32,62,0,40,0,22,54,68,76,26,22,28,72,36,16,18,26,6,14,36,46,22,3508,76
194,10,42,62,8,0,0,0,0,0,20,44,48,30,2,50,64,22,20,24,64,0,50,30,52,14,12,14,30,18,28,0,54,0,0,0,18,22,0,18,0,44,0,0,4,0,16,8,30,0,44,4,2,38,0,14,50,14,48,0,48,0,68,0,0,0,64,14,20,34,0,12,0,38,52,48,64,48,62,0,42,0,44,0,4,54,0,16,22,58,68,0,0,44,0,72,62,6,42,0,66,16,28,0,0,30,16,18,18,50,28,8,8,20,22,16,4,44,28,14,42,34,0,30,0,48,44,58,0,0,66,72,24,16,44,62,42,10,0,0,6,0,42,0,18,3384,72
195,0,46,52,2,12,18,60,6,4,0,52,34,30,4,50,0,22,24,34,64,58,44,36,62,10,8,0,34,0,30,8,0,2,12,26,16,18,8,18,34,40,30,16,4,32,0,10,30,66,0,2,2,44,42,12,36,4,64,0,0,0,68,52,42,64,62,12,8,34,0,10,32,20,50,50,66,0,60,42,42,2,0,0,6,68,0,16,0,0,74,0,4,30,0,58,74,12,34,36,64,18,22,32,52,28,10,18,12,0,0,2,10,0,16,12,4,42,28,18,36,0,46,30,52,50,50,52,0,42,0,74,0,8,32,74,40,10,26,0,8,24,50,20,12,3624,74
196,0,50,38,6,16,0,54,12,2,0,64,32,0,12,54,42,28,18,38,52,52,38,40,64,6,10,16,30,0,28,4,52,0,12,26,10,16,10,0,44,38,28,12,4,22,0,10,30,0,28,2,2,48,44,12,6,2,52,50,60,54,64,34,38,0,66,16,4,40,20,6,32,44,60,42,64,54,0,38,44,24,50,48,0,66,40,2,0,50,0,70,26,18,44,52,70,12,24,26,58,22,18,0,44,28,6,12,0,44,20,2,16,12,10,16,10,38,26,18,40,52,26,28,0,52,58,52,12,34,38,70,24,4,24,70,28,6,26,44,12,28,0,10,10,3916,70
197,0,56,26,14,0,38,40,16,8,18,66,32,34,20,66,36,24,10,44,36,62,28,44,58,4,10,18,26,24,0,6,48,4,10,28,0,16,10,16,40,38,26,14,4,16,10,8,0,48,24,2,0,0,44,14,18,6,0,44,54,50,66,52,34,58,64,18,18,54,0,0,42,0,56,48,60,54,0,36,36,48,38,44,4,58,64,0,20,42,54,72,0,8,34,42,62,0,16,24,52,18,16,0,38,26,4,14,4,40,0,4,14,10,6,14,8,40,26,16,34,60,38,38,0,50,32,58,0,28,34,72,16,4,26,66,42,2,28,44,6,34,0,0,0,3844,72
198,28,62,14,24,0,46,22,30,0,0,0,26,8,0,64,32,0,8,52,22,56,48,42,44,6,10,6,0,38,32,16,0,0,22,38,0,6,0,0,46,32,0,8,0,6,4,14,26,32,10,10,2,56,38,16,34,14,30,0,0,24,64,26,0,0,50,10,8,24,6,6,40,32,0,52,64,32,58,44,50,64,0,44,0,50,72,40,6,24,46,0,68,2,24,30,56,34,8,16,48,22,10,22,38,24,6,6,26,40,8,6,0,14,10,14,8,46,4,6,24,58,16,22,56,44,6,62,26,30,26,68,28,0,42,72,34,8,24,40,14,34,50,0,0,3496,72
199,38,60,8,0,0,0,8,0,0,38,40,0,18,36,58,0,0,10,62,0,0,14,52,32,4,4,12,26,32,26,12,50,0,0,24,14,12,2,14,38,32,28,12,0,6,0,24,26,24,0,8,0,64,40,20,50,24,40,38,46,42,68,46,16,62,62,46,36,50,26,10,54,0,60,50,64,14,58,46,32,68,34,40,6,50,62,66,0,18,46,54,72,0,20,26,50,28,4,0,46,16,8,24,28,26,12,8,2,26,4,8,16,0,4,8,8,0,0,4,26,50,16,20,40,40,0,52,0,14,28,72,24,0,0,66,50,14,0,34,12,42,0,20,0,3580,72
